Start logging loss
Epoch [1/10], Batch [1/40], Loss: 0.5890
Epoch [1/10], Batch [2/40], Loss: 0.5802
Epoch [1/10], Batch [3/40], Loss: 0.5708
Epoch [1/10], Batch [4/40], Loss: 0.5627
Epoch [1/10], Batch [5/40], Loss: 0.5529
Epoch [1/10], Batch [6/40], Loss: 0.5437
Epoch [1/10], Batch [7/40], Loss: 0.5342
Epoch [1/10], Batch [8/40], Loss: 0.5265
Epoch [1/10], Batch [9/40], Loss: 0.5167
Epoch [1/10], Batch [10/40], Loss: 0.5064
Epoch [1/10], Batch [11/40], Loss: 0.4956
Epoch [1/10], Batch [12/40], Loss: 0.4806
Epoch [1/10], Batch [13/40], Loss: 0.4716
Epoch [1/10], Batch [14/40], Loss: 0.4581
Epoch [1/10], Batch [15/40], Loss: 0.4433
Epoch [1/10], Batch [16/40], Loss: 0.4268
Epoch [1/10], Batch [17/40], Loss: 0.4082
Epoch [1/10], Batch [18/40], Loss: 0.3870
Epoch [1/10], Batch [19/40], Loss: 0.3623
Epoch [1/10], Batch [20/40], Loss: 0.3332
Epoch [1/10], Batch [21/40], Loss: 0.2982
Epoch [1/10], Batch [22/40], Loss: 0.2554
Epoch [1/10], Batch [23/40], Loss: 0.2032
Epoch [1/10], Batch [24/40], Loss: 0.1403
Epoch [1/10], Batch [25/40], Loss: 0.0898
Epoch [1/10], Batch [26/40], Loss: 0.0543
Epoch [1/10], Batch [27/40], Loss: 0.0345
Epoch [1/10], Batch [28/40], Loss: 0.0243
Epoch [1/10], Batch [29/40], Loss: 0.0180
Epoch [1/10], Batch [30/40], Loss: 0.0140
Epoch [1/10], Batch [31/40], Loss: 0.0112
Epoch [1/10], Batch [32/40], Loss: 0.0092
Epoch [1/10], Batch [33/40], Loss: 0.0078
Epoch [1/10], Batch [34/40], Loss: 0.0066
Epoch [1/10], Batch [35/40], Loss: 0.0057
Epoch [1/10], Batch [36/40], Loss: 0.0050
Epoch [1/10], Batch [37/40], Loss: 0.0044
Epoch [1/10], Batch [38/40], Loss: 0.0039
Epoch [1/10], Batch [39/40], Loss: 0.0035
Epoch [1/10], Batch [40/40], Loss: 0.0031
Epoch [2/10], Batch [1/40], Loss: 0.0028
Epoch [2/10], Batch [2/40], Loss: 0.0026
Epoch [2/10], Batch [3/40], Loss: 0.0024
Epoch [2/10], Batch [4/40], Loss: 0.0022
Epoch [2/10], Batch [5/40], Loss: 0.0020
Epoch [2/10], Batch [6/40], Loss: 0.0019
Epoch [2/10], Batch [7/40], Loss: 0.0017
Epoch [2/10], Batch [8/40], Loss: 0.0016
Epoch [2/10], Batch [9/40], Loss: 0.0015
Epoch [2/10], Batch [10/40], Loss: 0.0015
Epoch [2/10], Batch [11/40], Loss: 0.0014
Epoch [2/10], Batch [12/40], Loss: 0.0013
Epoch [2/10], Batch [13/40], Loss: 0.0013
Epoch [2/10], Batch [14/40], Loss: 0.0012
Epoch [2/10], Batch [15/40], Loss: 0.0012
Epoch [2/10], Batch [16/40], Loss: 0.0011
Epoch [2/10], Batch [17/40], Loss: 0.0011
Epoch [2/10], Batch [18/40], Loss: 0.0010
Epoch [2/10], Batch [19/40], Loss: 0.0010
Epoch [2/10], Batch [20/40], Loss: 0.0010
Epoch [2/10], Batch [21/40], Loss: 0.0009
Epoch [2/10], Batch [22/40], Loss: 0.0009
Epoch [2/10], Batch [23/40], Loss: 0.0009
Epoch [2/10], Batch [24/40], Loss: 0.0009
Epoch [2/10], Batch [25/40], Loss: 0.0008
Epoch [2/10], Batch [26/40], Loss: 0.0008
Epoch [2/10], Batch [27/40], Loss: 0.0008
Epoch [2/10], Batch [28/40], Loss: 0.0008
Epoch [2/10], Batch [29/40], Loss: 0.0008
Epoch [2/10], Batch [30/40], Loss: 0.0008
Epoch [2/10], Batch [31/40], Loss: 0.0008
Epoch [2/10], Batch [32/40], Loss: 0.0007
Epoch [2/10], Batch [33/40], Loss: 0.0007
Epoch [2/10], Batch [34/40], Loss: 0.0007
Epoch [2/10], Batch [35/40], Loss: 0.0007
Epoch [2/10], Batch [36/40], Loss: 0.0007
Epoch [2/10], Batch [37/40], Loss: 0.0007
Epoch [2/10], Batch [38/40], Loss: 0.0007
Epoch [2/10], Batch [39/40], Loss: 0.0007
Epoch [2/10], Batch [40/40], Loss: 0.0007
Epoch [3/10], Batch [1/40], Loss: 0.0006
Epoch [3/10], Batch [2/40], Loss: 0.0006
Epoch [3/10], Batch [3/40], Loss: 0.0006
Epoch [3/10], Batch [4/40], Loss: 0.0006
Epoch [3/10], Batch [5/40], Loss: 0.0006
Epoch [3/10], Batch [6/40], Loss: 0.0006
Epoch [3/10], Batch [7/40], Loss: 0.0006
Epoch [3/10], Batch [8/40], Loss: 0.0006
Epoch [3/10], Batch [9/40], Loss: 0.0006
Epoch [3/10], Batch [10/40], Loss: 0.0006
Epoch [3/10], Batch [11/40], Loss: 0.0006
Epoch [3/10], Batch [12/40], Loss: 0.0006
Epoch [3/10], Batch [13/40], Loss: 0.0006
Epoch [3/10], Batch [14/40], Loss: 0.0006
Epoch [3/10], Batch [15/40], Loss: 0.0006
Epoch [3/10], Batch [16/40], Loss: 0.0006
Epoch [3/10], Batch [17/40], Loss: 0.0005
Epoch [3/10], Batch [18/40], Loss: 0.0005
Epoch [3/10], Batch [19/40], Loss: 0.0005
Epoch [3/10], Batch [20/40], Loss: 0.0005
Epoch [3/10], Batch [21/40], Loss: 0.0005
Epoch [3/10], Batch [22/40], Loss: 0.0005
Epoch [3/10], Batch [23/40], Loss: 0.0005
Epoch [3/10], Batch [24/40], Loss: 0.0005
Epoch [3/10], Batch [25/40], Loss: 0.0005
Epoch [3/10], Batch [26/40], Loss: 0.0005
Epoch [3/10], Batch [27/40], Loss: 0.0005
Epoch [3/10], Batch [28/40], Loss: 0.0005
Epoch [3/10], Batch [29/40], Loss: 0.0005
Epoch [3/10], Batch [30/40], Loss: 0.0005
Epoch [3/10], Batch [31/40], Loss: 0.0005
Epoch [3/10], Batch [32/40], Loss: 0.0005
Epoch [3/10], Batch [33/40], Loss: 0.0005
Epoch [3/10], Batch [34/40], Loss: 0.0005
Epoch [3/10], Batch [35/40], Loss: 0.0005
Epoch [3/10], Batch [36/40], Loss: 0.0005
Epoch [3/10], Batch [37/40], Loss: 0.0005
Epoch [3/10], Batch [38/40], Loss: 0.0005
Epoch [3/10], Batch [39/40], Loss: 0.0004
Epoch [3/10], Batch [40/40], Loss: 0.0004
Epoch [4/10], Batch [1/40], Loss: 0.0004
Epoch [4/10], Batch [2/40], Loss: 0.0004
Epoch [4/10], Batch [3/40], Loss: 0.0004
Epoch [4/10], Batch [4/40], Loss: 0.0004
Epoch [4/10], Batch [5/40], Loss: 0.0004
Epoch [4/10], Batch [6/40], Loss: 0.0004
Epoch [4/10], Batch [7/40], Loss: 0.0004
Epoch [4/10], Batch [8/40], Loss: 0.0004
Epoch [4/10], Batch [9/40], Loss: 0.0004
Epoch [4/10], Batch [10/40], Loss: 0.0004
Epoch [4/10], Batch [11/40], Loss: 0.0004
Epoch [4/10], Batch [12/40], Loss: 0.0004
Epoch [4/10], Batch [13/40], Loss: 0.0004
Epoch [4/10], Batch [14/40], Loss: 0.0004
Epoch [4/10], Batch [15/40], Loss: 0.0004
Epoch [4/10], Batch [16/40], Loss: 0.0004
Epoch [4/10], Batch [17/40], Loss: 0.0004
Epoch [4/10], Batch [18/40], Loss: 0.0004
Epoch [4/10], Batch [19/40], Loss: 0.0004
Epoch [4/10], Batch [20/40], Loss: 0.0004
Epoch [4/10], Batch [21/40], Loss: 0.0004
Epoch [4/10], Batch [22/40], Loss: 0.0004
Epoch [4/10], Batch [23/40], Loss: 0.0004
Epoch [4/10], Batch [24/40], Loss: 0.0004
Epoch [4/10], Batch [25/40], Loss: 0.0004
Epoch [4/10], Batch [26/40], Loss: 0.0004
Epoch [4/10], Batch [27/40], Loss: 0.0004
Epoch [4/10], Batch [28/40], Loss: 0.0004
Epoch [4/10], Batch [29/40], Loss: 0.0004
Epoch [4/10], Batch [30/40], Loss: 0.0004
Epoch [4/10], Batch [31/40], Loss: 0.0004
Epoch [4/10], Batch [32/40], Loss: 0.0004
Epoch [4/10], Batch [33/40], Loss: 0.0004
Epoch [4/10], Batch [34/40], Loss: 0.0003
Epoch [4/10], Batch [35/40], Loss: 0.0003
Epoch [4/10], Batch [36/40], Loss: 0.0003
Epoch [4/10], Batch [37/40], Loss: 0.0003
Epoch [4/10], Batch [38/40], Loss: 0.0003
Epoch [4/10], Batch [39/40], Loss: 0.0003
Epoch [4/10], Batch [40/40], Loss: 0.0003
Epoch [5/10], Batch [1/40], Loss: 0.0003
Epoch [5/10], Batch [2/40], Loss: 0.0003
Epoch [5/10], Batch [3/40], Loss: 0.0003
Epoch [5/10], Batch [4/40], Loss: 0.0003
Epoch [5/10], Batch [5/40], Loss: 0.0003
Epoch [5/10], Batch [6/40], Loss: 0.0003
Epoch [5/10], Batch [7/40], Loss: 0.0003
Epoch [5/10], Batch [8/40], Loss: 0.0003
Epoch [5/10], Batch [9/40], Loss: 0.0003
Epoch [5/10], Batch [10/40], Loss: 0.0003
Epoch [5/10], Batch [11/40], Loss: 0.0003
Epoch [5/10], Batch [12/40], Loss: 0.0003
Epoch [5/10], Batch [13/40], Loss: 0.0003
Epoch [5/10], Batch [14/40], Loss: 0.0003
Epoch [5/10], Batch [15/40], Loss: 0.0003
Epoch [5/10], Batch [16/40], Loss: 0.0003
Epoch [5/10], Batch [17/40], Loss: 0.0003
Epoch [5/10], Batch [18/40], Loss: 0.0003
Epoch [5/10], Batch [19/40], Loss: 0.0003
Epoch [5/10], Batch [20/40], Loss: 0.0003
Epoch [5/10], Batch [21/40], Loss: 0.0003
Epoch [5/10], Batch [22/40], Loss: 0.0003
Epoch [5/10], Batch [23/40], Loss: 0.0003
Epoch [5/10], Batch [24/40], Loss: 0.0003
